county_fips,bea_county_name,state_name,acs_population,qol_raw_score,qol_score_0_100,qol_tier,qol_components_used
18065,"Henry, IN",Indiana,48896.0,-0.4060858193805589,31.99221284879948,Low,4
18067,"Howard, IN",Indiana,83610.0,-0.03673170950536182,49.48085658663206,Mid,4
18069,"Huntington, IN",Indiana,36757.0,0.0938999636387598,55.256327060350415,Mid,4
18071,"Jackson, IN",Indiana,46319.0,0.23754167421228395,62.297209604153146,High,4
18073,"Jasper, IN",Indiana,33198.0,0.43806793102995234,70.66839714471122,High,4
18075,"Jay, IN",Indiana,20281.0,-0.4332860653355898,30.597014925373134,Low,4
18077,"Jefferson, IN",Indiana,33074.0,-0.10376580586539955,46.203763789746915,Mid,4
18079,"Jennings, IN",Indiana,27584.0,-0.36830234530280764,33.776768332251784,Low,4
18081,"Johnson, IN",Indiana,163983.0,0.9488065674725343,87.57300454250486,Very high,4
18083,"Knox, IN",Indiana,36108.0,-0.17622877462943182,42.31018818948735,Mid,4
18085,"Kosciusko, IN",Indiana,80357.0,0.679196448609473,80.14276443867618,Very high,4
18087,"Lagrange, IN",Indiana,40596.0,0.3526489505640438,67.35885788449059,High,4
18089,"Lake, IN",Indiana,498990.0,0.08124291444257163,54.769630110317976,Mid,4
18091,"LaPorte, IN",Indiana,112141.0,-0.032271984677169796,49.64308890330954,Mid,4
18093,"Lawrence, IN",Indiana,45077.0,-0.1148408836549634,45.587280986372484,Mid,4
18095,"Madison, IN",Indiana,130949.0,-0.255503041042352,38.773523685918235,Low,4
18097,"Marion, IN",Indiana,971822.0,0.7756067871287956,83.12783906554185,Very high,4
18099,"Marshall, IN",Indiana,46225.0,0.03083140317415628,52.43348475016223,Mid,4
18101,"Martin, IN",Indiana,9854.0,0.11823242743285915,56.65152498377677,Mid,4
18103,"Miami, IN",Indiana,35772.0,-0.5647991252963988,25.27579493835172,Low,4
18105,"Monroe, IN",Indiana,139822.0,0.2959330758916496,65.15249837767684,High,4
18107,"Montgomery, IN",Indiana,38155.0,0.001673227163024323,51.10317975340688,Mid,4
18109,"Morgan, IN",Indiana,72202.0,0.25232839911207544,63.07592472420506,High,4
18111,"Newton, IN",Indiana,13859.0,-0.40544771372990485,32.02465931213498,Low,4
18113,"Noble, IN",Indiana,47417.0,0.15547852108082574,58.43608046722907,Mid,4
18115,"Ohio, IN",Indiana,5993.0,-0.08997811122511219,47.04737183646983,Mid,4
18117,"Orange, IN",Indiana,19746.0,-0.3343517755260731,35.36664503569111,Low,4
18119,"Owen, IN",Indiana,21434.0,-0.39510122120758495,32.38157040882544,Low,4
18121,"Parke, IN",Indiana,16346.0,-0.6272428518707928,23.06943543153796,Low,4
18123,"Perry, IN",Indiana,19218.0,-0.29576619374686985,37.3134328358209,Low,4
18125,"Pike, IN",Indiana,12187.0,-0.1142390834145727,45.65217391304348,Mid,4
18127,"Porter, IN",Indiana,174150.0,0.7850502949650469,83.41985723556132,Very high,4
18129,"Posey, IN",Indiana,25163.0,1.0674704611124446,90.0064892926671,Very high,4
18131,"Pulaski, IN",Indiana,12441.0,-0.1524362028309447,43.413367942894226,Mid,4
18133,"Putnam, IN",Indiana,37091.0,0.22293897463126192,61.55094094743673,High,4
18135,"Randolph, IN",Indiana,24425.0,-0.47597296890124324,28.942245295262815,Low,4
18137,"Ripley, IN",Indiana,29039.0,0.10453962445976962,55.970149253731336,Mid,4
18139,"Rush, IN",Indiana,16734.0,-0.26843004254392366,38.38416612589228,Low,4
18141,"St. Joseph, IN",Indiana,272574.0,0.2994875090367872,65.4120700843608,High,4
18143,"Scott, IN",Indiana,24468.0,-0.7490993892676766,19.37053861129137,Very low,4
18145,"Shelby, IN",Indiana,45104.0,0.1374853828750676,57.65736534717716,Mid,4
18147,"Spencer, IN",Indiana,19871.0,0.3967537513513263,68.94873458792992,High,4
18149,"Starke, IN",Indiana,23300.0,-0.660449013735307,21.674237508111617,Low,4
18151,"Steuben, IN",Indiana,34648.0,0.38046766960376605,68.29980532121999,High,4
18153,"Sullivan, IN",Indiana,20766.0,-0.4317809377856038,30.694354315379623,Low,4
18155,"Switzerland, IN",Indiana,9914.0,-0.4043784578400296,32.057105775470475,Low,4
18157,"Tippecanoe, IN",Indiana,187399.0,0.18977235408452292,60.18818948734588,High,4
18159,"Tipton, IN",Indiana,15329.0,0.32244171275215083,66.3530175210902,High,4
18161,"Union, IN",Indiana,7028.0,0.3035187890755486,65.5094094743673,High,4
18163,"Vanderburgh, IN",Indiana,179908.0,0.18477416247835993,59.896171317326406,Mid,4
18165,"Vermillion, IN",Indiana,15452.0,-0.1348826991679648,44.45165476963011,Mid,4
18167,"Vigo, IN",Indiana,106201.0,-0.48379717313474346,28.552887735236858,Low,4
18169,"Wabash, IN",Indiana,30901.0,0.12270834091883717,56.91109669046074,Mid,4
18171,"Warren, IN",Indiana,8469.0,-0.06265557676025126,48.34523036988968,Mid,4
18173,"Warrick, IN",Indiana,64650.0,1.1996721419947471,92.40752757949383,Very high,4
18175,"Washington, IN",Indiana,28167.0,-0.5537322451754331,25.600259571706687,Low,4
18177,"Wayne, IN",Indiana,66377.0,-0.4433282236683314,30.207657365347178,Low,4
18179,"Wells, IN",Indiana,28261.0,0.24787252192019243,62.94613887086308,High,4
18181,"White, IN",Indiana,24709.0,0.07447773015315465,54.41271901362752,Mid,4
18183,"Whitley, IN",Indiana,34388.0,0.3858841513915644,68.52693056456846,High,4
19001,"Adair, IA",Iowa,7471.0,0.28921777193210374,64.79558728098638,High,4
19003,"Adams, IA",Iowa,3641.0,0.4383559724891677,70.70084360804672,High,4
19005,"Allamakee, IA",Iowa,14038.0,-0.06913586370145787,48.08565866320571,Mid,4
19007,"Appanoose, IA",Iowa,12242.0,-0.861334210973058,15.83387410772226,Very low,4
19009,"Audubon, IA",Iowa,5622.0,-0.026464647173873167,49.93510707332901,Mid,4
19011,"Benton, IA",Iowa,25698.0,0.5835105006539785,76.93056456846203,High,4
19013,"Black Hawk, IA",Iowa,130693.0,0.27418631800125254,64.11421155094095,High,4
19015,"Boone, IA",Iowa,26669.0,0.7228379669164848,81.44062297209604,Very high,4
19017,"Bremer, IA",Iowa,25118.0,1.0186068073613705,89.35756002595717,Very high,4
19019,"Buchanan, IA",Iowa,20645.0,0.4980088204581498,73.52368591823492,High,4
19021,"Buena Vista, IA",Iowa,20684.0,0.484627209501936,73.13432835820896,High,4
19023,"Butler, IA",Iowa,14301.0,0.09950940885536583,55.67813108371188,Mid,4
19025,"Calhoun, IA",Iowa,9858.0,0.21882034229744549,61.258922777417254,High,4
19027,"Carroll, IA",Iowa,20677.0,0.5420491019140494,75.24334847501622,High,4
19029,"Cass, IA",Iowa,13115.0,-0.20298778425590738,41.109669046073975,Mid,4
19031,"Cedar, IA",Iowa,18427.0,0.4187585651246668,70.0194678780013,High,4
19033,"Cerro Gordo, IA",Iowa,42785.0,0.45061570440197085,71.51200519143414,High,4
19035,"Cherokee, IA",Iowa,11587.0,0.07884554039937969,54.574951330305,Mid,4
19037,"Chickasaw, IA",Iowa,11868.0,0.5815743531249669,76.83322517845555,High,4
19039,"Clarke, IA",Iowa,9690.0,-0.19253502189395755,41.531473069435435,Mid,4
19041,"Clay, IA",Iowa,16446.0,0.3849189040841654,68.46203763789747,High,4
19043,"Clayton, IA",Iowa,17069.0,-0.220014091530119,40.363400389357565,Mid,4
19045,"Clinton, IA",Iowa,46383.0,0.01679026826811964,51.75210902011681,Mid,4
19047,"Crawford, IA",Iowa,16289.0,-0.2382261327671734,39.487345879299156,Low,4
19049,"Dallas, IA",Iowa,104136.0,1.895497196161518,98.92926670992863,Very high,4
19051,"Davis, IA",Iowa,9127.0,0.2966671384624111,65.24983776768333,High,4
19053,"Decatur, IA",Iowa,7669.0,-0.38650039120789864,32.83582089552239,Low,4
19055,"Delaware, IA",Iowa,17549.0,0.4628415384155756,71.99870214146658,High,4
19057,"Des Moines, IA",Iowa,38597.0,0.0028140497545357,51.20051914341337,Mid,4
19059,"Dickinson, IA",Iowa,17844.0,0.9536023543346761,87.80012978585334,Very high,4
19061,"Dubuque, IA",Iowa,98948.0,0.9381464012716194,87.41077222582739,Very high,4
19063,"Emmet, IA",Iowa,9316.0,-0.1397057038486015,44.15963659961064,Mid,4
19065,"Fayette, IA",Iowa,19393.0,-0.26798249932628126,38.416612589227775,Low,4
19067,"Floyd, IA",Iowa,15502.0,0.056587831062272984,53.634003893575596,Mid,4
19069,"Franklin, IA",Iowa,9977.0,-0.10051166022595481,46.52822842310188,Mid,4
19071,"Fremont, IA",Iowa,6570.0,0.4572801398834987,71.70668397144712,High,4
19073,"Greene, IA",Iowa,8722.0,0.09536336123872678,55.38611291369241,Mid,4
19075,"Grundy, IA",Iowa,12352.0,0.7543269212787252,82.28423101881896,Very high,4
19077,"Guthrie, IA",Iowa,10646.0,0.5613063973026345,76.02206359506813,High,4
19079,"Hamilton, IA",Iowa,14893.0,0.4613294621973328,71.9013627514601,High,4
19081,"Hancock, IA",Iowa,10718.0,0.4899333300020964,73.36145360155743,High,4
19083,"Hardin, IA",Iowa,16729.0,0.2525271977847261,63.108371187540556,High,4
19085,"Harrison, IA",Iowa,14645.0,0.38287564937897745,68.39714471122647,High,4
19087,"Henry, IA",Iowa,20228.0,0.030597975433641175,52.40103828682674,Mid,4
19089,"Howard, IA",Iowa,9459.0,0.2892299142448238,64.82803374432187,High,4
19091,"Humboldt, IA",Iowa,9573.0,-0.07046547884343166,47.988319273199224,Mid,4
19093,"Ida, IA",Iowa,6944.0,0.43117631648666954,70.37637897469176,High,4
19095,"Iowa, IA",Iowa,16547.0,0.520496774255971,74.36729396495781,High,4
19097,"Jackson, IA",Iowa,19429.0,0.025249996192912207,52.20635950681376,Mid,4
19099,"Jasper, IA",Iowa,37864.0,0.11547246878831359,56.45684620376379,Mid,4
19101,"Jefferson, IA",Iowa,15676.0,0.34493761607504236,67.13173264114212,High,4
19103,"Johnson, IA",Iowa,154881.0,0.7970705392286929,83.90655418559378,Very high,4
19105,"Jones, IA",Iowa,20799.0,0.0988301270194032,55.54834523036989,Mid,4
19107,"Keokuk, IA",Iowa,9964.0,-0.331464298128526,35.626216742375085,Low,4
19109,"Kossuth, IA",Iowa,14610.0,0.42225157547252173,70.1492537313433,High,4
19111,"Lee, IA",Iowa,33175.0,-0.07283369341858453,47.79364049318624,Mid,4
19113,"Linn, IA",Iowa,229463.0,0.9992014511975956,89.00064892926672,Very high,4
19115,"Louisa, IA",Iowa,10710.0,0.505989742900335,73.88059701492537,High,4
19117,"Lucas, IA",Iowa,8685.0,-0.5010538698546146,27.64438676184296,Low,4
19119,"Lyon, IA",Iowa,12087.0,0.7381317987570063,81.66774821544452,Very high,4
19121,"Madison, IA",Iowa,16760.0,0.7210236662067137,81.27839065541856,Very high,4
19123,"Mahaska, IA",Iowa,22045.0,0.0946814026341188,55.35366645035691,Mid,4
19125,"Marion, IA",Iowa,33551.0,1.0748188197714525,90.1038286826736,Very high,4
19127,"Marshall, IA",Iowa,39971.0,0.19774335204370166,60.51265412070085,High,4
19129,"Mills, IA",Iowa,14563.0,0.9073679265185949,86.76184295911746,Very high,4
19131,"Mitchell, IA",Iowa,10548.0,0.6875407062664497,80.43478260869566,Very high,4
19133,"Monona, IA",Iowa,8619.0,-0.06765501466048374,48.150551589876706,Mid,4
19135,"Monroe, IA",Iowa,7546.0,0.4372945525563723,70.63595068137573,High,4
19137,"Montgomery, IA",Iowa,10254.0,-0.12646955117916855,45.035691109669045,Mid,4
19139,"Muscatine, IA",Iowa,42735.0,0.27875459270646336,64.27644386761843,High,4
19141,"O'Brien, IA",Iowa,14103.0,0.1940318444929547,60.350421804023355,High,4
19143,"Osceola, IA",Iowa,6114.0,-0.13203830227734814,44.678780012978585,Mid,4
19145,"Page, IA",Iowa,15168.0,-0.30133479783803374,37.183646982478905,Low,4
19147,"Palo Alto, IA",Iowa,8902.0,0.24660759281923755,62.81635301752109,High,4
19149,"Plymouth, IA",Iowa,25699.0,0.8117074933528324,84.6203763789747,Very high,4
19151,"Pocahontas, IA",Iowa,7040.0,0.3383779921191771,66.93705386112913,High,4
19153,"Polk, IA",Iowa,497441.0,1.4453802422074427,95.36015574302401,Very high,4
19155,"Pottawattamie, IA",Iowa,93407.0,0.2917862583498245,64.89292667099285,High,4
19157,"Poweshiek, IA",Iowa,18582.0,0.4560140204368934,71.64179104477611,High,4
19159,"Ringgold, IA",Iowa,4664.0,0.2713259645068729,63.919532770927965,High,4
19161,"Sac, IA",Iowa,9759.0,0.4644445664607256,72.22582738481506,High,4
19163,"Scott, IA",Iowa,174302.0,0.8044096382252354,84.23101881894873,Very high,4
19165,"Shelby, IA",Iowa,11757.0,0.5441916376508135,75.30824140168721,High,4
19167,"Sioux, IA",Iowa,35984.0,1.1874205911163613,92.24529526281636,Very high,4
19169,"Story, IA",Iowa,98592.0,0.5636015876367293,76.08695652173914,High,4
19171,"Tama, IA",Iowa,16982.0,-0.212374714314728,40.72031148604802,Mid,4
19173,"Taylor, IA",Iowa,5901.0,-0.0038364174666230128,50.74626865671642,Mid,4
19175,"Union, IA",Iowa,12038.0,0.06638712260269188,54.08825438027255,Mid,4
19177,"Van Buren, IA",Iowa,7236.0,-0.28032844240214155,37.76768332251785,Low,4
19179,"Wapello, IA",Iowa,35265.0,-0.35100610126554066,34.62037637897469,Low,4
19181,"Warren, IA",Iowa,53484.0,0.9546028692893771,87.86502271252434,Very high,4
19183,"Washington, IA",Iowa,22539.0,0.5316178783015283,74.82154445165476,High,4
19185,"Wayne, IA",Iowa,6518.0,-0.48475083709452477,28.520441271901365,Low,4
19187,"Webster, IA",Iowa,36848.0,0.18003660143374875,59.604153147306945,Mid,4
19189,"Winnebago, IA",Iowa,10648.0,0.22760674039467946,61.8105126541207,High,4
19191,"Winneshiek, IA",Iowa,19972.0,0.7856473326422053,83.45230369889683,Very high,4
19193,"Woodbury, IA",Iowa,105760.0,0.15873386008403959,58.66320571057755,Mid,4
19195,"Worth, IA",Iowa,7380.0,0.5062792175735754,73.94548994159636,High,4
19197,"Wright, IA",Iowa,12817.0,0.10073916198272062,55.84036340038936,Mid,4
20001,"Allen, KS",Kansas,12491.0,-0.19105406428191576,41.59636599610643,Mid,4
20003,"Anderson, KS",Kansas,7819.0,-0.05766512134391873,48.47501622323166,Mid,4
20005,"Atchison, KS",Kansas,16211.0,-0.10309188503889911,46.26865671641791,Mid,4
20007,"Barber, KS",Kansas,4153.0,-0.2043147656718737,40.97988319273199,Mid,4
20009,"Barton, KS",Kansas,25275.0,-0.22638638698272778,39.9740428293316,Low,4
20011,"Bourbon, KS",Kansas,14384.0,0.11832418971172595,56.68397144711227,Mid,4
20013,"Brown, KS",Kansas,9415.0,-0.1929211045948379,41.49902660609994,Mid,4
20015,"Butler, KS",Kansas,67916.0,0.7927747458406482,83.6469824789098,Very high,4
20017,"Chase, KS",Kansas,2579.0,0.18921026570201865,60.12329656067489,High,4
20019,"Chautauqua, KS",Kansas,3370.0,-0.7123491267728441,20.57105775470474,Low,4
20021,"Cherokee, KS",Kansas,19236.0,-0.22454388561331132,40.10382868267359,Mid,4
20023,"Cheyenne, KS",Kansas,2628.0,-0.343560174576296,34.91239454899416,Low,4
20025,"Clark, KS",Kansas,1987.0,1.0127259097007744,89.26022063595069,Very high,4
20027,"Clay, KS",Kansas,8071.0,-0.10900265795780546,45.87929915639195,Mid,4
20029,"Cloud, KS",Kansas,8973.0,0.03137592559813818,52.46593121349773,Mid,4
20031,"Coffey, KS",Kansas,8304.0,0.6616796093788423,79.49383517196625,High,4
20033,"Comanche, KS",Kansas,1685.0,-0.33845887265549535,35.13951979234263,Low,4
20035,"Cowley, KS",Kansas,34487.0,-0.1871372119548042,41.726151849448414,Mid,4
20037,"Crawford, KS",Kansas,38963.0,-0.40839251331510956,31.862426995457493,Low,4
20039,"Decatur, KS",Kansas,2746.0,0.07100489795822237,54.31537962362103,Mid,4
20041,"Dickinson, KS",Kansas,18423.0,0.1627015877865273,58.79299156391953,Mid,4
20043,"Doniphan, KS",Kansas,7492.0,0.16424281789427822,58.89033095392602,Mid,4
20045,"Douglas, KS",Kansas,119547.0,0.5868475215120206,77.02790395846853,High,4
20047,"Edwards, KS",Kansas,2817.0,-0.27611575079984096,37.89746917585983,Low,4
20049,"Elk, KS",Kansas,2464.0,-0.5084502485082052,27.44970798182998,Low,4
20051,"Ellis, KS",Kansas,28870.0,0.2950047399679014,65.05515898767035,High,4
20053,"Ellsworth, KS",Kansas,6366.0,0.23859640451596129,62.36210253082414,High,4
20055,"Finney, KS",Kansas,38001.0,0.2860759560558619,64.5360155743024,High,4
20057,"Ford, KS",Kansas,34133.0,0.27062174658881744,63.887086307592476,High,4
20059,"Franklin, KS",Kansas,25994.0,0.2810587431741551,64.40622972096041,High,4
20061,"Geary, KS",Kansas,35895.0,-0.08015151219006657,47.43672939649578,Mid,4
20063,"Gove, KS",Kansas,2796.0,0.6821484829005361,80.30499675535367,Very high,4
20065,"Graham, KS",Kansas,2406.0,0.29464298508305964,65.02271252433485,High,4
20067,"Grant, KS",Kansas,7284.0,0.6329665190046307,78.58533419857235,High,4
20069,"Gray, KS",Kansas,5696.0,1.1862460568352056,92.21284879948087,Very high,4
20071,"Greeley, KS",Kansas,1296.0,1.3022400130878637,93.80272550292018,Very high,4
20073,"Greenwood, KS",Kansas,5956.0,-0.48879665037084796,28.26086956521739,Low,4
20075,"Hamilton, KS",Kansas,2485.0,0.6488359419341444,79.1369240752758,High,4
20077,"Harper, KS",Kansas,5446.0,-0.22474410826006846,40.038935756002594,Mid,4
20079,"Harvey, KS",Kansas,33823.0,0.6252375304622312,78.39065541855938,High,4
20081,"Haskell, KS",Kansas,3695.0,0.7442683413662001,81.92731992212849,Very high,4
20083,"Hodgeman, KS",Kansas,1676.0,0.8611429957262076,85.72355613238157,Very high,4
20085,"Jackson, KS",Kansas,13277.0,0.13030245548785208,57.3004542504867,Mid,4
20087,"Jefferson, KS",Kansas,18391.0,0.37528684054228745,68.1375730045425,High,4
20089,"Jewell, KS",Kansas,2909.0,-0.30030747558216353,37.248539909149905,Low,4
20091,"Johnson, KS",Kansas,614764.0,1.9465388915489155,99.1563919532771,Very high,4
20093,"Kearny, KS",Kansas,3910.0,0.38281904722827764,68.36469824789097,High,4
20095,"Kingman, KS",Kansas,7284.0,0.10937876567390555,56.19727449707982,Mid,4
20097,"Kiowa, KS",Kansas,2422.0,0.655171409952659,79.42894224529526,High,4
20099,"Labette, KS",Kansas,19949.0,-0.42273001979133185,31.148604802076573,Low,4
20101,"Lane, KS",Kansas,1497.0,0.6507683199106369,79.23426346528228,High,4
20103,"Leavenworth, KS",Kansas,82493.0,0.9502907168123377,87.63789746917587,Very high,4
20105,"Lincoln, KS",Kansas,2924.0,-0.12345184589841417,45.26281635301752,Mid,4
20107,"Linn, KS",Kansas,9723.0,0.09878912916205589,55.515898767034386,Mid,4
20109,"Logan, KS",Kansas,2720.0,0.40207601142221555,69.24075275794938,High,4
20111,"Lyon, KS",Kansas,32145.0,-0.03581789561377657,49.54574951330305,Mid,4
20113,"McPherson, KS",Kansas,30130.0,0.9724199190751982,88.35171966255679,Very high,4
20115,"Marion, KS",Kansas,11795.0,0.21180517364185616,61.06424399740429,High,4
20117,"Marshall, KS",Kansas,10001.0,0.2829039609777004,64.4711226476314,High,4
20119,"Meade, KS",Kansas,3949.0,0.6146227734412562,77.77417261518494,High,4
20121,"Miami, KS",Kansas,34625.0,0.8784268721648141,86.04802076573654,Very high,4
20123,"Mitchell, KS",Kansas,5767.0,0.4411594343720474,70.99286177806619,High,4
20125,"Montgomery, KS",Kansas,31143.0,-0.07386402763403954,47.696301103179756,Mid,4
20127,"Morris, KS",Kansas,5388.0,-0.0737262718941494,47.72874756651525,Mid,4
20129,"Morton, KS",Kansas,2647.0,-0.11739815738317871,45.489941596365995,Mid,4
20131,"Nemaha, KS",Kansas,10213.0,0.7827320249925792,83.29007138221934,Very high,4
20133,"Neosho, KS",Kansas,15715.0,-0.380430472928503,33.16028552887735,Low,4
20135,"Ness, KS",Kansas,2659.0,0.4629258065335464,72.03114860480207,High,4
20137,"Norton, KS",Kansas,5392.0,-0.019510583633879582,50.29201817001947,Mid,4
20139,"Osage, KS",Kansas,15780.0,-0.09567713851835209,46.755353666450354,Mid,4
20141,"Osborne, KS",Kansas,3473.0,0.04424819276938622,53.08241401687216,Mid,4
20143,"Ottawa, KS",Kansas,5782.0,0.1055599423044724,56.06748864373783,Mid,4
20145,"Pawnee, KS",Kansas,6220.0,-0.05412122640297051,48.63724853990915,Mid,4
20147,"Phillips, KS",Kansas,4874.0,0.44801223620319836,71.34977287475665,High,4
20149,"Pottawatomie, KS",Kansas,25808.0,1.159273944140326,91.53147306943544,Very high,4
20151,"Pratt, KS",Kansas,9120.0,0.47065883253261404,72.58273848150552,High,4
20153,"Rawlins, KS",Kansas,2533.0,0.052850863536539006,53.43932511356262,Mid,4
20155,"Reno, KS",Kansas,61693.0,-0.14717915291539058,43.70538611291369,Mid,4
20157,"Republic, KS",Kansas,4662.0,-0.10162052601090125,46.365996106424404,Mid,4
20159,"Rice, KS",Kansas,9389.0,0.6265849694188723,78.48799480856586,High,4
20161,"Riley, KS",Kansas,71710.0,0.03420447204381793,52.59571706683971,Mid,4
20163,"Rooks, KS",Kansas,4869.0,0.29377587635411295,64.99026606099935,High,4
20165,"Rush, KS",Kansas,2957.0,0.06968464853532484,54.28293316028553,Mid,4
20167,"Russell, KS",Kansas,6717.0,-0.45105801340134294,29.948085658663203,Low,4
20169,"Saline, KS",Kansas,53801.0,0.2882475286333408,64.69824789097989,High,4
20171,"Scott, KS",Kansas,5071.0,0.8917246232281358,86.24269954574952,Very high,4
20173,"Sedgwick, KS",Kansas,524810.0,0.41079408167586984,69.59766385463985,High,4
20175,"Seward, KS",Kansas,21640.0,-0.19537006592779063,41.40168721609345,Mid,4
20177,"Shawnee, KS",Kansas,178315.0,0.5032287011197217,73.75081116158339,High,4
20179,"Sheridan, KS",Kansas,2442.0,0.5820090370539435,76.86567164179104,High,4
20181,"Sherman, KS",Kansas,5919.0,0.3305051657072095,66.67748215444517,High,4
20183,"Smith, KS",Kansas,3579.0,0.2963333738703034,65.18494484101232,High,4
20185,"Stafford, KS",Kansas,4004.0,0.26003519414697296,63.49772874756652,High,4
20187,"Stanton, KS",Kansas,2018.0,0.6425607722948127,78.84490590525633,High,4
20189,"Stevens, KS",Kansas,5212.0,-0.13775615640241615,44.19208306294614,Mid,4
20191,"Sumner, KS",Kansas,22386.0,0.02244389437051534,52.011680726800776,Mid,4
20193,"Thomas, KS",Kansas,7913.0,1.1457259991251902,91.23945489941596,Very high,4
20195,"Trego, KS",Kansas,2778.0,0.8378845796179076,85.00973393900065,Very high,4
20197,"Wabaunsee, KS",Kansas,6961.0,0.2798823215653573,64.37378325762492,High,4
20199,"Wallace, KS",Kansas,1459.0,0.10081088084714299,55.87280986372486,Mid,4
20201,"Washington, KS",Kansas,5519.0,0.1723765026646428,59.24724205061648,Mid,4
20203,"Wichita, KS",Kansas,2115.0,0.40052522634476595,69.20830629461389,High,4
20205,"Wilson, KS",Kansas,8559.0,-0.4075486776736006,31.92731992212849,Low,4
20207,"Woodson, KS",Kansas,3118.0,-0.4535601925368327,29.688513951979235,Low,4
20209,"Wyandotte, KS",Kansas,167277.0,-0.13221242513928821,44.64633354964309,Mid,4
21001,"Adair, KY",Kentucky,19016.0,-0.8714370098753826,15.444516547696303,Very low,4
21003,"Allen, KY",Kentucky,21029.0,-0.6022317886549738,23.91304347826087,Low,4
21005,"Anderson, KY",Kentucky,24098.0,0.0381248269745907,52.82284231018819,Mid,4
21007,"Ballard, KY",Kentucky,7678.0,-0.2653712319307025,38.54639844256976,Low,4
21009,"Barren, KY",Kentucky,44670.0,-0.9868702986593861,12.199870214146657,Very low,4
21011,"Bath, KY",Kentucky,12812.0,-1.2300370332882888,6.229720960415315,Very low,4
21013,"Bell, KY",Kentucky,23878.0,-1.4217777019931046,2.7255029201817003,Very low,4
21015,"Boone, KY",Kentucky,137676.0,1.7358097248381692,97.89097988319273,Very high,4
21017,"Bourbon, KY",Kentucky,20174.0,-0.09889770304907834,46.56067488643738,Mid,4
21019,"Boyd, KY",Kentucky,48043.0,-0.24891091987026978,39.00064892926671,Low,4
21021,"Boyle, KY",Kentucky,30708.0,-0.006545379808940798,50.68137573004543,Mid,4
21023,"Bracken, KY",Kentucky,8427.0,-0.8786357026180948,15.249837767683323,Very low,4
21025,"Breathitt, KY",Kentucky,13438.0,-1.4584916751550476,2.2388059701492535,Very low,4
21027,"Breckinridge, KY",Kentucky,20722.0,-1.1108155040898497,8.890330953926021,Very low,4
21029,"Bullitt, KY",Kentucky,83209.0,0.1856591849232597,59.961064243997406,Mid,4
21031,"Butler, KY",Kentucky,12373.0,-1.0446277177015184,10.707332900713821,Very low,4
21033,"Caldwell, KY",Kentucky,12631.0,-0.4356988370655554,30.532121998702145,Low,4
21035,"Calloway, KY",Kentucky,37882.0,-0.2386997514663584,39.39000648929267,Low,4
21037,"Campbell, KY",Kentucky,93193.0,0.7943254960656148,83.74432186891629,Very high,4
21039,"Carlisle, KY",Kentucky,4763.0,-0.4957057442912933,27.871512005191434,Low,4
21041,"Carroll, KY",Kentucky,10878.0,-0.18273524579932984,42.05061648280338,Mid,4
21043,"Carter, KY",Kentucky,26515.0,-1.0693735983030184,10.058403634003893,Very low,4
21045,"Casey, KY",Kentucky,15951.0,-1.5321853441636544,1.1356262167423752,Very low,4
21047,"Christian, KY",Kentucky,72599.0,-0.11454328334272594,45.61972744970798,Mid,4
21049,"Clark, KY",Kentucky,37004.0,-0.0020150601730901867,50.8760545100584,Mid,4
21051,"Clay, KY",Kentucky,20105.0,-1.4554975872685467,2.3685918234912395,Very low,4
21053,"Clinton, KY",Kentucky,9240.0,-0.9655578827780085,12.91369240752758,Very low,4
21055,"Crittenden, KY",Kentucky,8972.0,-1.1293405508819787,8.37118754055808,Very low,4
21057,"Cumberland, KY",Kentucky,5948.0,-1.3262229881798107,4.542504866969501,Very low,4
21059,"Daviess, KY",Kentucky,103195.0,-0.030743702607968503,49.74042829331603,Mid,4
21061,"Edmonson, KY",Kentucky,12243.0,-0.9487685807045247,13.46528228423102,Very low,4
21063,"Elliott, KY",Kentucky,7336.0,-1.590231542161078,0.1946787800129786,Very low,4
21065,"Estill, KY",Kentucky,14079.0,-1.4106547881210403,2.887735236859182,Very low,4
21067,"Fayette, KY",Kentucky,321122.0,0.7782898396241711,83.16028552887735,Very high,4
21069,"Fleming, KY",Kentucky,15221.0,-1.2180772331536531,6.554185593770279,Very low,4
21071,"Floyd, KY",Kentucky,35342.0,-1.4082588408803713,3.049967553536664,Very low,4
21073,"Franklin, KY",Kentucky,51563.0,0.477507038846843,72.7774172615185,High,4
21075,"Fulton, KY",Kentucky,6440.0,-1.276843438100994,5.418559377027904,Very low,4
21077,"Gallatin, KY",Kentucky,8749.0,-0.4517433242249341,29.850746268656714,Low,4
21079,"Garrard, KY",Kentucky,17346.0,-0.6058819198996328,23.848150551589878,Low,4
21081,"Grant, KY",Kentucky,25238.0,-0.36282877047634987,34.133679428942244,Low,4
21083,"Graves, KY",Kentucky,36612.0,-0.9025546902456681,14.536015574302402,Very low,4
21085,"Grayson, KY",Kentucky,26586.0,-1.0098389188907084,11.518494484101232,Very low,4
21087,"Green, KY",Kentucky,11278.0,-1.2711722851185296,5.483452303698897,Very low,4
21089,"Greenup, KY",Kentucky,35639.0,-0.5615496660784695,25.405580791693705,Low,4
21091,"Hancock, KY",Kentucky,9032.0,0.07263103750936528,54.347826086956516,Mid,4
21093,"Hardin, KY",Kentucky,111452.0,0.2175344671924305,61.226476314081765,High,4
